raceId,driverRef,driver_overall_avg,driver_track_avg,driver_street_avg,driver_high_deg_avg
913,button,9.057251908396946,4.833333333333333,8.810699588477366,8.505376344086022
913,sutil,14.368852459016393,12.4,14.333333333333334,14.347826086956522
913,gutierrez,15.0625,12.0,15.0625,15.041666666666666
913,rosberg,9.4875,5.666666666666667,9.313725490196079,9.243697478991596
913,kobayashi,13.666666666666666,16.0,13.666666666666666,13.636363636363637
914,hamilton,6.664335664335664,7.6,6.7101449275362315,6.564814814814815
914,rosberg,9.559006211180124,12.333333333333334,9.38961038961039,9.341666666666667
914,vettel,6.544776119402985,1.4,6.4,6.509803921568627
914,ricciardo,12.375,15.0,12.375,12.53061224489796
914,button,9.091254752851711,5.0,8.848360655737705,8.556149732620321
914,bottas,11.0,17.0,11.0,10.88
914,massa,8.729468599033817,10.0,8.743589743589743,8.741721854304636
914,hulkenberg,11.38888888888889,11.0,11.38888888888889,11.054545454545455
914,vergne,14.226415094339623,12.5,14.226415094339623,14.125
914,perez,12.098591549295774,15.0,12.098591549295774,12.2
914,kvyat,13.428571428571429,13.428571428571429,13.428571428571429,12.909090909090908
914,raikkonen,7.8701923076923075,5.888888888888889,7.989528795811518,7.808219178082192
914,gutierrez,15.212121212121213,7.0,15.212121212121213,15.24
914,kevin_magnussen,10.0,10.0,10.0,10.090909090909092
914,grosjean,12.677966101694915,12.666666666666666,12.677966101694915,12.88888888888889
914,maldonado,15.319444444444445,12.666666666666666,15.319444444444445,15.4
914,ericsson,17.928571428571427,17.928571428571427,17.928571428571427,18.181818181818183
914,chilton,17.575757575757574,19.0,17.575757575757574,17.12
914,kobayashi,13.780821917808218,7.666666666666667,13.780821917808218,13.785714285714286
914,jules_bianchi,17.03030303030303,22.0,17.03030303030303,16.8
914,sutil,14.40650406504065,14.0,14.372881355932204,14.397849462365592
914,alonso,6.523809523809524,8.0,6.296296296296297,6.018072289156627
915,hamilton,6.625,6.669064748201439,6.669064748201439,6.9714285714285715
915,rosberg,9.512345679012345,9.341935483870968,9.341935483870968,10.195121951219512
915,bottas,10.852941176470589,10.852941176470589,10.852941176470589,11.375
915,button,9.075757575757576,8.83265306122449,8.83265306122449,10.407894736842104
915,kevin_magnussen,10.266666666666667,10.266666666666667,10.266666666666667,9.666666666666666
915,alonso,6.5905172413793105,6.368663594470046,6.368663594470046,7.815384615384615
915,ricciardo,12.246153846153845,12.246153846153845,12.246153846153845,11.866666666666667
915,vettel,6.518518518518518,6.374045801526718,6.374045801526718,6.65625
915,raikkonen,7.889952153110048,8.010416666666666,8.010416666666666,8.016129032258064
915,perez,12.069444444444445,12.069444444444445,12.069444444444445,11.75
915,massa,8.721153846153847,8.73469387755102,8.73469387755102,8.696428571428571
915,hulkenberg,11.342465753424657,11.342465753424657,11.342465753424657,12.470588235294118
915,vergne,14.12962962962963,14.12962962962963,14.12962962962963,14.538461538461538
915,kvyat,13.266666666666667,13.266666666666667,13.266666666666667,15.333333333333334
915,gutierrez,15.147058823529411,15.147058823529411,15.147058823529411,15.125
915,sutil,14.459677419354838,14.428571428571429,14.428571428571429,14.433333333333334
915,grosjean,12.716666666666667,12.716666666666667,12.716666666666667,12.0
915,maldonado,15.32876712328767,15.32876712328767,15.32876712328767,15.058823529411764
915,ericsson,17.866666666666667,17.866666666666667,17.866666666666667,17.0
915,kobayashi,13.85135135135135,13.85135135135135,13.85135135135135,13.764705882352942
915,chilton,17.58823529411765,17.58823529411765,17.58823529411765,19.0
916,hamilton,6.586206896551724,2.5,6.628571428571429,6.805555555555555
916,rosberg,9.466257668711657,11.0,9.294871794871796,10.0
916,ricciardo,12.166666666666666,11.5,12.166666666666666,11.5625
916,massa,8.732057416267942,8.5,8.746192893401016,8.736842105263158
916,bottas,10.628571428571428,8.0,10.628571428571428,10.444444444444445
916,alonso,6.587982832618025,4.0,6.36697247706422,7.787878787878788
916,vettel,6.529411764705882,1.5,6.386363636363637,6.696969696969697
916,kevin_magnussen,9.9375,9.9375,9.9375,8.5
916,maldonado,15.364864864864865,13.0,15.364864864864865,15.222222222222221
916,vergne,14.10909090909091,18.0,14.10909090909091,14.428571428571429
916,grosjean,12.78688524590164,4.5,12.78688524590164,12.333333333333334
916,button,9.056603773584905,7.5,8.8130081300813,10.324675324675324
916,raikkonen,7.895238095238096,6.0,8.015544041450777,8.031746031746032
916,gutierrez,15.142857142857142,14.0,15.142857142857142,15.11111111111111
916,kvyat,13.3125,13.3125,13.3125,15.0
916,hulkenberg,11.35135135135135,7.0,11.35135135135135,12.444444444444445
916,perez,12.04109589041096,9.0,12.04109589041096,11.647058823529411
916,sutil,14.472,22.0,14.441666666666666,14.483870967741936
917,rosberg,9.420731707317072,10.875,9.248407643312103,9.28099173553719
917,hamilton,6.5479452054794525,10.0,6.588652482269503,6.513761467889908
917,massa,8.709523809523809,6.9,8.722222222222221,8.730263157894736
917,button,9.06766917293233,8.0,8.82591093117409,8.537234042553191
917,vettel,6.532846715328467,5.142857142857143,6.390977443609023,6.475728155339806
917,alonso,6.585470085470085,5.666666666666667,6.365296803652968,6.11377245508982
917,raikkonen,7.919431279620853,5.5,8.041237113402062,7.836734693877551
917,hulkenberg,11.413333333333334,7.0,11.413333333333334,11.0
917,kevin_magnussen,9.823529411764707,9.823529411764707,9.823529411764707,10.416666666666666
917,bottas,10.472222222222221,21.0,10.472222222222221,10.692307692307692
917,kvyat,13.411764705882353,13.411764705882353,13.411764705882353,12.75
917,maldonado,15.28,20.333333333333332,15.28,15.410714285714286
917,vergne,14.035714285714286,11.5,14.035714285714286,14.0
917,gutierrez,15.11111111111111,12.0,15.11111111111111,15.153846153846153
917,perez,12.108108108108109,14.333333333333334,12.108108108108109,12.160714285714286
917,sutil,14.5,13.333333333333334,14.47107438016529,14.46808510638298
917,grosjean,12.758064516129032,18.666666666666668,12.758064516129032,12.934782608695652
917,ricciardo,12.029850746268657,14.333333333333334,12.029850746268657,12.36
918,hamilton,6.517006802721088,10.0,6.556338028169014,6.648648648648648
918,massa,8.682464454976303,7.5,8.693467336683417,8.655172413793103
918,bottas,10.45945945945946,15.0,10.45945945945946,9.9
918,ricciardo,12.117647058823529,15.666666666666666,12.117647058823529,11.058823529411764
918,button,9.04868913857678,5.0,8.806451612903226,10.346153846153847
918,hulkenberg,11.368421052631579,18.0,11.368421052631579,12.631578947368421
918,perez,12.146666666666667,11.666666666666666,12.146666666666667,11.944444444444445
918,vettel,6.521739130434782,6.0,6.380597014925373,6.705882352941177
918,alonso,6.582978723404255,6.0,6.363636363636363,7.7611940298507465
918,raikkonen,7.915094339622642,11.666666666666666,8.035897435897436,8.109375
918,kevin_magnussen,9.777777777777779,9.777777777777779,9.777777777777779,8.4
918,vergne,14.017543859649123,14.5,14.017543859649123,14.133333333333333
918,grosjean,12.825396825396826,13.666666666666666,12.825396825396826,12.25
918,rosberg,9.36969696969697,9.0,9.19620253164557,9.813953488372093
918,gutierrez,15.08108108108108,13.0,15.08108108108108,15.0
918,sutil,14.511811023622048,12.0,14.48360655737705,14.59375
918,stevens,10.5,10.5,10.5,10.5
918,kobayashi,13.933333333333334,9.0,13.933333333333334,14.11111111111111
918,maldonado,15.236842105263158,10.0,15.236842105263158,14.894736842105264
918,kvyat,13.277777777777779,13.277777777777779,13.277777777777779,15.0
926,hamilton,6.47972972972973,7.375,6.5174825174825175,6.472727272727273
926,rosberg,9.397590361445783,10.222222222222221,9.226415094339623,9.21311475409836
926,vettel,6.532374100719425,10.571428571428571,6.392592592592592,6.461538461538462
926,massa,8.650943396226415,12.583333333333334,8.66,8.69281045751634
926,nasr,10.5,10.5,10.5,10.5
926,ricciardo,12.0,16.666666666666668,12.0,12.470588235294118
926,hulkenberg,11.2987012987013,18.0,11.2987012987013,10.947368421052632
926,ericsson,17.9375,17.0,17.9375,18.083333333333332
926,sainz,10.5,10.5,10.5,10.5
926,perez,12.078947368421053,12.75,12.078947368421053,12.210526315789474
926,button,9.033582089552239,9.066666666666666,8.791164658634537,8.513227513227513
926,raikkonen,7.924882629107981,6.75,8.045918367346939,7.831081081081081
926,max_verstappen,10.5,10.5,10.5,10.5
926,grosjean,12.828125,15.333333333333334,12.828125,13.02127659574468
926,maldonado,15.285714285714286,17.5,15.285714285714286,15.350877192982455
926,kvyat,13.631578947368421,9.0,13.631578947368421,12.615384615384615
926,kevin_magnussen,9.842105263157896,2.0,9.842105263157896,10.307692307692308
926,bottas,10.263157894736842,9.5,10.263157894736842,10.666666666666666
927,vettel,6.507142857142857,7.142857142857143,6.367647058823529,6.428571428571429
927,hamilton,6.442953020134228,4.375,6.479166666666667,6.423423423423423
927,rosberg,9.353293413173652,10.666666666666666,9.18125,9.154471544715447
927,raikkonen,7.94392523364486,10.916666666666666,8.065989847715736,7.859060402684563
927,bottas,10.461538461538462,9.5,10.461538461538462,10.928571428571429
927,massa,8.629107981220658,8.416666666666666,8.63681592039801,8.662337662337663
927,max_verstappen,13.0,13.0,13.0,13.0
927,sainz,9.0,9.0,9.0,9.0
927,kvyat,13.75,10.0,13.75,12.857142857142858
927,ricciardo,11.914285714285715,15.333333333333334,11.914285714285715,12.346153846153847
927,grosjean,12.846153846153847,13.666666666666666,12.846153846153847,13.041666666666666
927,nasr,5.0,5.0,5.0,5.0
927,perez,12.051948051948052,13.5,12.051948051948052,12.172413793103448
927,hulkenberg,11.243589743589743,8.0,11.243589743589743,10.879310344827585
927,merhi,10.5,10.5,10.5,10.5
927,maldonado,15.282051282051283,20.75,15.282051282051283,15.344827586206897
927,button,9.04089219330855,8.933333333333334,8.8,8.526315789473685
927,alonso,6.593220338983051,7.076923076923077,6.375565610859729,6.113095238095238
927,ericsson,17.352941176470587,14.0,17.352941176470587,17.307692307692307
927,stevens,17.0,17.0,17.0,10.5
928,hamilton,6.413333333333333,4.5,6.448275862068965,6.383928571428571
928,rosberg,9.31547619047619,9.666666666666666,9.142857142857142,9.10483870967742
928,vettel,6.468085106382978,4.5,6.328467153284672,6.377358490566038
928,raikkonen,7.925581395348837,7.111111111111111,8.045454545454545,7.833333333333333
928,massa,8.616822429906541,9.545454545454545,8.623762376237623,8.64516129032258
928,bottas,10.325,10.0,10.325,10.724137931034482
928,grosjean,12.818181818181818,12.0,12.818181818181818,13.0
928,nasr,8.5,8.5,8.5,8.5
928,ricciardo,11.887323943661972,9.333333333333334,11.887323943661972,12.30188679245283
928,ericsson,17.444444444444443,20.0,17.444444444444443,17.428571428571427
928,perez,12.064102564102564,12.0,12.064102564102564,12.186440677966102
928,alonso,6.641350210970464,4.181818181818182,6.427927927927928,6.183431952662722
928,sainz,8.5,8.5,8.5,8.5
928,button,9.07037037037037,5.545454545454546,8.832669322709163,8.570680628272251
928,stevens,18.5,18.5,18.5,20.0
928,merhi,15.0,15.0,15.0,15.0
928,max_verstappen,10.0,10.0,10.0,10.0
928,maldonado,15.291139240506329,13.5,15.291139240506329,15.35593220338983
928,kvyat,13.523809523809524,10.0,13.523809523809524,12.6
928,hulkenberg,11.278481012658228,11.5,11.278481012658228,10.932203389830509
929,hamilton,6.377483443708609,5.142857142857143,6.410958904109589,6.336283185840708
929,raikkonen,7.907407407407407,5.666666666666667,8.025125628140703,7.80794701986755
929,rosberg,9.272189349112425,6.875,9.098765432098766,9.048
929,bottas,10.21951219512195,11.0,10.21951219512195,10.566666666666666
929,vettel,6.443661971830986,6.0,6.304347826086956,6.345794392523365
929,ricciardo,11.847222222222221,11.666666666666666,11.847222222222221,12.24074074074074
929,grosjean,12.73134328358209,6.0,12.73134328358209,12.88
929,perez,12.050632911392405,6.666666666666667,12.050632911392405,12.166666666666666
929,kvyat,13.772727272727273,11.0,13.772727272727273,13.0
929,massa,8.6,7.7,8.605911330049262,8.621794871794872
929,alonso,6.663865546218488,5.6,6.452914798206278,6.2176470588235295
929,nasr,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
929,hulkenberg,11.3875,10.75,11.3875,11.083333333333334
929,ericsson,17.05263157894737,20.0,17.05263157894737,16.933333333333334
929,maldonado,15.325,16.0,15.325,15.4
929,stevens,17.333333333333332,17.333333333333332,17.333333333333332,17.5
929,merhi,15.5,15.5,15.5,15.5
929,max_verstappen,12.333333333333334,12.333333333333334,12.333333333333334,12.333333333333334
929,sainz,10.0,10.0,10.0,10.0
929,button,9.088560885608857,11.6,8.853174603174603,8.598958333333334
930,rosberg,9.235294117647058,8.222222222222221,9.061349693251534,9.0
930,hamilton,6.342105263157895,6.375,6.374149659863946,6.2894736842105265
930,vettel,6.433566433566433,6.285714285714286,6.294964028776978,6.333333333333333
930,bottas,10.071428571428571,10.5,10.071428571428571,10.35483870967742
930,raikkonen,7.880184331797235,9.166666666666666,7.995,7.769736842105263
930,massa,8.606481481481481,8.083333333333334,8.612745098039216,8.630573248407643
930,ricciardo,11.767123287671232,8.666666666666666,11.767123287671232,12.127272727272727
930,grosjean,12.647058823529411,11.333333333333334,12.647058823529411,12.764705882352942
930,sainz,12.25,12.25,12.25,12.25
930,kvyat,13.565217391304348,14.0,13.565217391304348,12.764705882352942
930,max_verstappen,13.75,13.75,13.75,13.75
930,nasr,9.25,9.25,9.25,9.25
930,perez,12.0,11.75,12.0,12.098360655737705
930,ericsson,16.9,20.0,16.9,16.75
930,hulkenberg,11.407407407407407,12.75,11.407407407407407,11.114754098360656
930,button,9.128676470588236,8.714285714285714,8.897233201581027,8.658031088082902
930,stevens,17.0,17.0,17.0,17.0
930,merhi,16.0,16.0,16.0,16.0
930,maldonado,15.320987654320987,11.25,15.320987654320987,15.39344262295082
930,alonso,6.682008368200837,4.6923076923076925,6.473214285714286,6.245614035087719
931,rosberg,9.187134502923977,8.333333333333334,9.012195121951219,9.909090909090908
931,vettel,6.409722222222222,7.428571428571429,6.271428571428571,6.742857142857143
931,hamilton,6.313725490196078,4.625,6.344594594594595,6.5
931,kvyat,13.416666666666666,19.0,13.416666666666666,15.833333333333334
931,ricciardo,11.702702702702704,12.666666666666666,11.702702702702704,10.666666666666666
931,raikkonen,7.86697247706422,9.666666666666666,7.980099502487562,8.138461538461538
931,perez,12.012345679012345,18.0,12.012345679012345,11.68421052631579
931,button,9.153846153846153,11.0,8.9251968503937,10.278481012658228
931,nasr,9.8,9.8,9.8,10.5
931,sainz,11.6,11.6,11.6,10.5
931,hulkenberg,11.451219512195122,12.0,11.451219512195122,12.3
931,grosjean,12.579710144927537,16.333333333333332,12.579710144927537,12.294117647058824
931,ericsson,16.761904761904763,11.0,16.761904761904763,17.5
931,bottas,9.930232558139535,14.0,9.930232558139535,9.272727272727273
931,massa,8.59447004608295,8.833333333333334,8.6,8.542372881355933
931,merhi,16.5,16.5,16.5,10.5
931,stevens,17.0,17.0,17.0,17.0
931,max_verstappen,13.2,13.2,13.2,10.5
931,alonso,6.7375,5.769230769230769,6.533333333333333,7.779411764705882
931,maldonado,15.365853658536585,20.75,15.365853658536585,15.1
932,hamilton,6.292207792207792,9.428571428571429,6.322147651006712,6.410256410256411
932,rosberg,9.13953488372093,8.875,8.963636363636363,9.71111111111111
932,bottas,10.022727272727273,10.5,10.022727272727273,9.666666666666666
932,raikkonen,7.858447488584475,6.636363636363637,7.97029702970297,8.106060606060606
932,vettel,6.379310344827586,3.6666666666666665,6.24113475177305,6.611111111111111
932,massa,8.623853211009175,9.636363636363637,8.631067961165048,8.65
932,maldonado,15.421686746987952,16.75,15.421686746987952,15.333333333333334
932,hulkenberg,11.44578313253012,12.75,11.44578313253012,12.238095238095237
932,kvyat,13.04,16.0,13.04,14.142857142857142
932,grosjean,12.571428571428571,10.0,12.571428571428571,12.277777777777779
932,perez,11.951219512195122,8.333333333333334,11.951219512195122,11.45
932,sainz,11.333333333333334,11.333333333333334,11.333333333333334,10.0
932,ricciardo,11.613333333333333,10.0,11.613333333333333,10.368421052631579
932,ericsson,16.59090909090909,20.0,16.59090909090909,16.6
932,max_verstappen,14.0,14.0,14.0,18.0
932,nasr,9.666666666666666,9.666666666666666,9.666666666666666,9.0
932,stevens,17.0,17.0,17.0,17.0
932,merhi,16.4,16.4,16.4,16.0
932,button,9.14963503649635,10.571428571428571,8.92156862745098,10.25
932,alonso,6.788381742738589,9.583333333333334,6.588495575221239,7.942028985507246
933,rosberg,9.098265895953757,1.0,8.921686746987952,8.937007874015748
933,hamilton,6.258064516129032,2.0,6.286666666666667,6.252173913043478
933,massa,8.61187214611872,11.5,8.618357487922705,8.613924050632912
933,vettel,6.36986301369863,21.0,6.232394366197183,6.302752293577981
933,bottas,9.866666666666667,3.0,9.866666666666667,10.15625
933,hulkenberg,11.404761904761905,9.0,11.404761904761905,11.17741935483871
933,maldonado,15.321428571428571,12.0,15.321428571428571,15.451612903225806
933,max_verstappen,14.142857142857142,14.142857142857142,14.142857142857142,13.2
933,perez,11.939759036144578,6.0,11.939759036144578,12.112903225806452
933,ricciardo,11.631578947368421,8.0,11.631578947368421,12.035714285714286
933,nasr,10.571428571428571,10.571428571428571,10.571428571428571,9.8
933,kvyat,12.884615384615385,22.0,12.884615384615385,12.61111111111111
933,ericsson,16.47826086956522,18.0,16.47826086956522,16.58823529411765
933,merhi,16.666666666666668,16.666666666666668,16.666666666666668,16.5
933,grosjean,12.535211267605634,14.0,12.535211267605634,12.673076923076923
933,sainz,11.428571428571429,11.428571428571429,11.428571428571429,11.6
933,button,9.185454545454546,7.8,8.9609375,8.695876288659793
933,stevens,17.0,17.0,17.0,17.0
933,raikkonen,7.840909090909091,9.0,7.9507389162561575,7.751633986928105
933,alonso,6.8429752066115705,12.0,6.647577092511013,6.325581395348837
934,hamilton,6.230769230769231,4.875,6.258278145695364,6.2155172413793105
934,rosberg,9.051724137931034,8.666666666666666,8.874251497005988,8.875
934,vettel,6.35374149659864,8.285714285714286,6.216783216783217,6.281818181818182
934,massa,8.586363636363636,8.833333333333334,8.591346153846153,8.578616352201259
934,bottas,9.76086956521739,7.0,9.76086956521739,10.0
934,kvyat,12.851851851851851,9.0,12.851851851851851,12.578947368421053
934,hulkenberg,11.341176470588236,10.0,11.341176470588236,11.095238095238095
934,raikkonen,7.891402714932127,6.25,8.004901960784315,7.824675324675325
934,perez,11.904761904761905,15.0,11.904761904761905,12.063492063492063
934,alonso,6.897119341563786,7.3076923076923075,6.706140350877193,6.404624277456647
934,ericsson,16.333333333333332,19.0,16.333333333333332,16.38888888888889
934,merhi,16.285714285714285,16.285714285714285,16.285714285714285,16.0
934,stevens,17.125,17.125,17.125,17.2
934,sainz,12.0,12.0,12.0,12.333333333333334
934,ricciardo,11.61038961038961,10.75,11.61038961038961,12.0
934,max_verstappen,13.375,13.375,13.375,12.333333333333334
934,grosjean,12.569444444444445,12.333333333333334,12.569444444444445,12.716981132075471
934,maldonado,15.223529411764705,14.5,15.223529411764705,15.317460317460318
934,button,9.21376811594203,10.0,8.992217898832685,8.738461538461538
934,nasr,10.625,10.625,10.625,10.0
936,vettel,6.331081081081081,9.0,6.194444444444445,6.252252252252252
936,kvyat,12.607142857142858,14.0,12.607142857142858,12.25
936,ricciardo,11.653846153846153,11.75,11.653846153846153,12.051724137931034
936,max_verstappen,13.666666666666666,13.666666666666666,13.666666666666666,12.857142857142858
936,alonso,6.909836065573771,6.923076923076923,6.720524017467249,6.425287356321839
936,hamilton,6.197452229299363,4.5,6.223684210526316,6.170940170940171
936,grosjean,12.63013698630137,10.0,12.63013698630137,12.796296296296296
936,rosberg,9.01142857142857,11.777777777777779,8.833333333333334,8.821705426356589
936,button,9.249097472924188,9.266666666666667,9.031007751937985,8.790816326530612
936,ericsson,16.12,22.0,16.12,16.105263157894736
936,nasr,11.666666666666666,11.666666666666666,11.666666666666666,11.428571428571429
936,massa,8.565610859728507,10.75,8.569377990430622,8.55
936,bottas,9.659574468085106,14.0,9.659574468085106,9.852941176470589
936,maldonado,15.255813953488373,13.0,15.255813953488373,15.359375
936,merhi,15.75,15.75,15.75,15.333333333333334
936,stevens,16.666666666666668,16.666666666666668,16.666666666666668,16.5
936,sainz,12.222222222222221,12.222222222222221,12.222222222222221,12.571428571428571
936,raikkonen,7.891891891891892,5.5,8.004878048780487,7.825806451612904
936,perez,11.870588235294118,14.25,11.870588235294118,12.015625
936,hulkenberg,11.290697674418604,12.0,11.290697674418604,11.03125
937,hamilton,6.19620253164557,11.75,6.222222222222222,6.169491525423729
937,rosberg,9.005681818181818,6.875,8.828402366863905,8.815384615384616
937,grosjean,12.554054054054054,17.5,12.554054054054054,12.690909090909091
937,kvyat,12.241379310344827,9.0,12.241379310344827,11.761904761904763
937,perez,11.953488372093023,15.0,11.953488372093023,12.123076923076923
937,massa,8.58108108108108,6.9,8.585714285714285,8.571428571428571
937,raikkonen,7.937219730941704,8.5,8.053398058252426,7.891025641025641
937,max_verstappen,12.7,12.7,12.7,11.75
937,bottas,9.729166666666666,9.0,9.729166666666666,9.942857142857143
937,ericsson,15.884615384615385,17.0,15.884615384615385,15.8
937,nasr,11.6,11.6,11.6,11.375
937,vettel,6.295302013422819,6.625,6.158620689655172,6.205357142857143
937,alonso,6.90204081632653,10.727272727272727,6.71304347826087,6.417142857142857
937,button,9.248201438848922,11.076923076923077,9.03088803088803,8.791878172588833
937,merhi,15.666666666666666,15.666666666666666,15.666666666666666,15.285714285714286
937,stevens,16.6,16.6,16.6,16.428571428571427
937,sainz,12.7,12.7,12.7,13.125
937,ricciardo,11.544303797468354,10.25,11.544303797468354,11.898305084745763
937,maldonado,15.241379310344827,17.0,15.241379310344827,15.338461538461539
937,hulkenberg,11.39080459770115,10.25,11.39080459770115,11.169230769230769
938,hamilton,6.163522012578617,7.375,6.188311688311688,6.275
938,vettel,6.333333333333333,7.625,6.198630136986301,6.5675675675675675
938,massa,8.5695067264574,8.545454545454545,8.57345971563981,8.60655737704918
938,bottas,9.714285714285714,9.5,9.714285714285714,9.153846153846153
938,raikkonen,7.933035714285714,7.583333333333333,8.048309178743962,8.044776119402986
938,perez,11.873563218390805,9.5,11.873563218390805,11.428571428571429
938,hulkenberg,11.488636363636363,11.25,11.488636363636363,12.045454545454545
938,ricciardo,11.625,10.0,11.625,10.5
938,ericsson,15.666666666666666,20.0,15.666666666666666,16.166666666666668
938,kvyat,11.966666666666667,11.0,11.966666666666667,13.5
938,sainz,13.090909090909092,13.090909090909092,13.090909090909092,11.0
938,max_verstappen,12.272727272727273,12.272727272727273,12.272727272727273,16.5
938,nasr,11.545454545454545,11.545454545454545,11.545454545454545,12.5
938,button,9.265232974910393,9.6,9.05,10.358024691358025
938,stevens,16.545454545454547,16.545454545454547,16.545454545454547,17.0
938,merhi,15.6,15.6,15.6,17.0
938,rosberg,8.966101694915254,11.222222222222221,8.788235294117648,9.543478260869565
938,alonso,6.926829268292683,7.538461538461538,6.740259740259741,8.114285714285714
938,grosjean,12.426666666666666,13.0,12.426666666666666,12.157894736842104
938,maldonado,15.284090909090908,12.5,15.284090909090908,14.954545454545455
939,vettel,6.304635761589404,2.2857142857142856,6.170068027210885,6.256637168141593
939,ricciardo,11.580246913580247,13.25,11.580246913580247,12.0
939,raikkonen,7.92,8.4,8.033653846153847,7.885350318471337
939,rosberg,9.01123595505618,7.857142857142857,8.836257309941521,8.763358778625955
939,bottas,9.6,12.0,9.6,9.916666666666666
939,kvyat,11.903225806451612,14.0,11.903225806451612,11.409090909090908
939,perez,11.806818181818182,8.75,11.806818181818182,12.015151515151516
939,max_verstappen,12.25,12.25,12.25,11.333333333333334
939,sainz,12.916666666666666,12.916666666666666,12.916666666666666,13.555555555555555
939,nasr,11.666666666666666,11.666666666666666,11.666666666666666,11.333333333333334
939,ericsson,15.428571428571429,15.0,15.428571428571429,15.523809523809524
939,maldonado,15.337078651685394,14.0,15.337078651685394,15.393939393939394
939,grosjean,12.513157894736842,15.25,12.513157894736842,12.517857142857142
939,rossi,10.5,10.5,10.5,10.5
939,stevens,16.416666666666668,16.416666666666668,16.416666666666668,16.375
939,button,9.282142857142857,6.714285714285714,9.068965517241379,8.818181818181818
939,alonso,6.97165991902834,2.5714285714285716,6.788793103448276,6.454545454545454
939,hamilton,6.13125,8.285714285714286,6.15483870967742,6.126050420168068
939,massa,8.544642857142858,8.166666666666666,8.547169811320755,8.555555555555555
939,hulkenberg,11.438202247191011,10.5,11.438202247191011,11.303030303030303
940,hamilton,6.204968944099379,6.5,6.230769230769231,6.225
940,rosberg,8.983240223463687,10.857142857142858,8.80813953488372,8.727272727272727
940,vettel,6.269736842105263,1.6666666666666667,6.135135135135135,6.2105263157894735
940,raikkonen,7.898230088495575,6.5,8.009569377990431,7.8544303797468356
940,bottas,9.509803921568627,11.5,9.509803921568627,9.783783783783784
940,hulkenberg,11.533333333333333,10.25,11.533333333333333,11.432835820895523
940,grosjean,12.519480519480519,13.25,12.519480519480519,12.526315789473685
940,maldonado,15.3,13.5,15.3,15.343283582089553
940,max_verstappen,11.923076923076923,11.923076923076923,11.923076923076923,11.0
940,sainz,12.615384615384615,12.615384615384615,12.615384615384615,13.1
940,alonso,7.012096774193548,9.272727272727273,6.832618025751073,6.5141242937853105
940,perez,11.752808988764045,13.75,11.752808988764045,11.940298507462687
940,kvyat,11.71875,11.0,11.71875,11.173913043478262
940,ericsson,15.275862068965518,17.0,15.275862068965518,15.318181818181818
940,ricciardo,11.463414634146341,12.25,11.463414634146341,11.836065573770492
940,button,9.306049822064058,5.0,9.095419847328245,8.85427135678392
940,massa,8.591111111111111,9.666666666666666,8.5962441314554,8.61963190184049
940,rossi,14.0,14.0,14.0,14.0
940,stevens,16.307692307692307,16.307692307692307,16.307692307692307,16.22222222222222
940,nasr,11.538461538461538,11.538461538461538,11.538461538461538,11.2
941,hamilton,6.172839506172839,1.0,6.197452229299363,6.146341463414634
941,vettel,6.248366013071895,8.0,6.114093959731544,6.447368421052632
941,perez,11.755555555555556,10.0,11.755555555555556,11.181818181818182
941,massa,8.628318584070797,11.0,8.63551401869159,8.516129032258064
941,kvyat,11.757575757575758,14.0,11.757575757575758,13.11111111111111
941,nasr,12.142857142857142,12.142857142857142,12.142857142857142,12.666666666666666
941,maldonado,15.219780219780219,18.0,15.219780219780219,15.173913043478262
941,raikkonen,7.881057268722467,9.0,7.9904761904761905,8.0
941,button,9.329787234042554,4.0,9.12167300380228,10.402439024390244
941,max_verstappen,11.714285714285714,11.714285714285714,11.714285714285714,15.0
941,alonso,7.028112449799197,6.0,6.85042735042735,8.253521126760564
941,bottas,9.423076923076923,3.0,9.423076923076923,8.785714285714286
941,merhi,15.636363636363637,15.636363636363637,15.636363636363637,16.666666666666668
941,stevens,16.5,16.5,16.5,16.5
941,ricciardo,11.506024096385541,7.0,11.506024096385541,10.380952380952381
941,sainz,12.428571428571429,12.428571428571429,12.428571428571429,11.0
941,grosjean,12.448717948717949,17.0,12.448717948717949,12.5
941,rosberg,8.944444444444445,2.0,8.76878612716763,9.702127659574469
941,hulkenberg,11.472527472527473,12.0,11.472527472527473,11.826086956521738
941,ericsson,15.233333333333333,19.0,15.233333333333333,15.142857142857142
942,hamilton,6.141104294478527,2.0,6.1645569620253164,6.023809523809524
942,rosberg,8.994475138121548,8.0,8.82183908045977,9.875
942,vettel,6.220779220779221,3.3333333333333335,6.086666666666667,6.333333333333333
942,max_verstappen,11.6,11.6,11.6,13.75
942,perez,11.659340659340659,11.666666666666666,11.659340659340659,10.826086956521738
942,button,9.328621908127209,9.0,9.121212121212121,10.385542168674698
942,sainz,12.666666666666666,12.666666666666666,12.666666666666666,12.25
942,maldonado,15.130434782608695,11.666666666666666,15.130434782608695,14.833333333333334
942,nasr,11.733333333333333,11.733333333333333,11.733333333333333,11.0
942,ricciardo,11.547619047619047,8.666666666666666,11.547619047619047,10.590909090909092
942,alonso,7.044,4.666666666666667,6.868085106382979,8.291666666666666
942,rossi,16.0,16.0,16.0,10.5
942,kvyat,11.558823529411764,15.0,11.558823529411764,12.3
